,Age,Customer-Period,MaximumSpend,Hidden-Score,Monthly-Average-Spend,Level,Mortgage,Security-Asset,Fixed-Deposit-Account,Internet-Banking,Credit-Card,Region,MaximumSpend_Log,Monthly-Average-Spend_Log,Mortgage_Log
2968,44,18,162,4,1.3,1,301,0,0,0,0,0,5.204006687076795,0.5877866649021191,5.771441123130016
3757,45,21,142,1,1.4,2,0,0,0,1,0,1,5.087596335232384,0.6418538861723947,2.995732273553991
3864,62,32,142,2,2.8,3,0,0,0,0,1,5,5.087596335232384,1.1939224684724346,2.995732273553991
4382,60,34,38,3,2.2,3,0,1,0,0,0,2,4.060443010546419,0.9932517730102834,2.995732273553991
4636,41,16,78,4,0.4,1,0,0,0,1,0,5,4.584967478670572,-0.10536051565782628,2.995732273553991
351,28,4,155,4,5.3,2,0,0,0,1,0,2,5.1647859739235145,1.7578579175523736,2.995732273553991
482,56,32,173,1,4.6,2,88,0,1,1,0,4,5.262690188904886,1.62924053973028,4.68213122712422
2467,40,16,83,1,0.8,2,230,1,0,1,0,2,4.634728988229636,0.26236426446749106,5.521460917862246
1153,55,30,55,4,0.9,1,215,0,0,1,1,2,4.31748811353631,0.3364722366212129,5.459585514144159
254,65,41,134,3,3.9,3,121,0,0,1,0,1,5.0369526024136295,1.4816045409242156,4.948759890378168
4652,38,12,184,3,8.0,1,0,0,0,1,0,1,5.318119993844216,2.1400661634962708,2.995732273553991
859,63,37,124,3,5.0,2,170,0,0,0,0,2,4.969813299576001,1.7047480922384253,5.247024072160486
3218,40,16,154,2,6.1,1,325,0,0,1,0,4,5.159055299214529,1.8870696490323797,5.84354441703136
21,57,27,63,3,2.0,3,0,0,0,1,0,0,4.418840607796598,0.9162907318741551,2.995732273553991
2068,61,37,13,2,0.3,3,0,0,0,1,0,0,3.4965075614664802,-0.2231435513142097,2.995732273553991
1631,61,36,153,1,2.6,2,0,1,1,0,1,1,5.153291594497779,1.1314021114911006,2.995732273553991
302,45,21,152,2,7.5,1,0,0,0,1,0,4,5.147494476813453,2.0794415416798357,2.995732273553991
3000,40,14,164,1,4.3,2,0,0,0,0,0,4,5.214935757608986,1.5686159179138452,2.995732273553991
3728,28,3,118,3,2.4,2,161,0,0,0,0,1,4.927253685157205,1.0647107369924282,5.198497031265826
3717,61,37,73,3,2.0,3,285,0,0,0,0,4,4.532599493153256,0.9162907318741551,5.720311776607412
261,42,16,111,2,1.2,3,251,0,0,1,0,3,4.875197323201151,0.5306282510621704,5.602118820879701
1782,37,11,60,2,2.8,1,181,0,0,0,1,5,4.382026634673881,1.1939224684724346,5.303304908059076
1047,55,31,73,4,1.6,2,0,0,0,0,0,4,4.532599493153256,0.7419373447293773,2.995732273553991
3118,64,39,114,1,0.8,3,0,0,0,1,0,0,4.897839799950911,0.26236426446749106,2.995732273553991
3039,34,9,141,2,4.9,3,0,0,0,0,1,5,5.081404364984463,1.6863989535702288,2.995732273553991
2753,54,27,195,2,4.75,2,477,0,0,0,0,3,5.3706380281276624,1.6582280766035324,6.208590026096629
1504,30,6,191,2,4.4,2,0,0,0,1,0,2,5.351858133476067,1.589235205116581,2.995732273553991
365,57,32,174,1,6.8,2,466,0,0,1,0,0,5.267858159063328,1.9878743481543455,6.186208623900494
47,37,12,194,4,0.2,3,211,1,1,1,1,1,5.365976015021851,-0.35667494393873245,5.442417710521793
1285,38,13,113,4,1.7,2,0,0,0,0,1,4,4.890349128221754,0.7884573603642703,2.995732273553991
4214,46,22,89,1,2.7,1,0,1,1,1,1,4,4.6913478822291435,1.1631508098056809,2.995732273553991
2345,65,40,89,1,4.1,1,299,0,1,1,0,0,4.6913478822291435,1.5260563034950492,5.765191102784844
3766,59,35,108,4,3.8,2,304,0,0,1,0,0,4.852030263919617,1.4586150226995167,5.780743515792329
616,40,14,33,2,1.4,3,0,0,0,1,1,4,3.970291913552122,0.6418538861723947,2.995732273553991
1405,46,22,183,1,3.1,2,0,0,1,1,1,1,5.313205979041787,1.2809338454620642,2.995732273553991
3082,39,13,40,3,0.9,3,129,0,0,1,0,2,4.0943445622221,0.3364722366212129,5.003946305945459
4148,46,22,80,4,2.0,3,0,0,0,1,0,5,4.605170185988092,0.9162907318741551,2.995732273553991
2047,63,38,134,3,4.0,2,0,0,0,0,1,0,5.0369526024136295,1.5040773967762742,2.995732273553991
4967,41,16,69,1,0.1,2,0,0,0,1,0,2,4.48863636973214,-0.5108256237659907,2.995732273553991
756,56,31,82,4,1.3,3,0,0,0,1,0,5,4.624972813284271,0.5877866649021191,2.995732273553991
3986,38,14,182,3,2.6,3,0,0,1,1,1,2,5.308267697401205,1.1314021114911006,2.995732273553991
4026,27,1,142,3,5.5,1,0,0,0,0,0,2,5.087596335232384,1.791759469228055,2.995732273553991
1528,34,9,134,1,4.6,1,164,1,0,1,0,4,5.0369526024136295,1.62924053973028,5.214935757608986
3096,43,18,179,3,1.2,1,0,1,1,1,0,4,5.293304824724492,0.5306282510621704,2.995732273553991
4625,45,21,102,4,4.7,2,81,0,0,0,0,2,4.804021044733257,1.6486586255873816,4.61512051684126
3036,33,9,14,4,0.7,2,105,0,0,1,0,1,3.5263605246161616,0.1823215567939546,4.8283137373023015
3724,44,20,39,2,2.1,3,119,0,0,0,0,3,4.07753744390572,0.9555114450274363,4.9344739331306915
1328,60,36,145,4,6.9,1,380,0,0,0,1,5,5.10594547390058,2.0014800002101243,5.991464547107982
4002,59,34,60,2,2.8,1,0,0,0,1,0,4,4.382026634673881,1.1939224684724346,2.995732273553991
2986,55,30,153,2,2.8,2,0,1,1,1,0,4,5.153291594497779,1.1939224684724346,2.995732273553991
3373,28,2,182,3,7.2,2,442,0,1,1,1,2,5.308267697401205,2.0412203288596382,6.135564891081739
3774,51,26,52,4,1.8,3,0,0,0,1,0,2,4.276666119016055,0.8329091229351039,2.995732273553991
1423,55,30,64,2,2.3,3,0,0,0,0,0,0,4.430816798843313,1.0296194171811581,2.995732273553991
4941,28,4,112,2,1.6,2,0,0,0,1,0,0,4.882801922586371,0.7419373447293773,2.995732273553991
3368,45,18,163,3,5.33,2,0,0,1,0,1,4,5.209486152841421,1.763017000362401,2.995732273553991
4656,47,21,38,3,0.6,2,0,1,0,0,0,1,4.060443010546419,0.09531017980432493,2.995732273553991
3508,33,9,125,1,4.3,3,0,0,0,1,0,2,4.976733742420574,1.5686159179138452,2.995732273553991
2083,31,7,38,1,0.2,3,0,0,0,1,0,4,4.060443010546419,-0.35667494393873245,2.995732273553991
859,63,37,124,3,5.0,2,170,0,0,0,0,2,4.969813299576001,1.7047480922384253,5.247024072160486
681,34,9,164,1,6.0,3,0,0,0,1,0,4,5.214935757608986,1.8718021769015913,2.995732273553991
2369,50,24,45,4,0.1,1,93,0,0,1,0,4,4.174387269895637,-0.5108256237659907,4.727387818712341
168,50,26,13,4,1.0,1,0,0,0,1,0,1,3.4965075614664802,0.4054651081081644,2.995732273553991
2769,33,9,183,2,8.8,3,582,0,0,1,0,1,5.313205979041787,2.2300144001592104,6.400257445308821
1052,43,17,49,3,2.2,2,103,0,0,1,1,5,4.23410650459726,0.9932517730102834,4.812184355372417
930,28,4,43,3,0.1,2,0,0,0,1,0,2,4.143134726391533,-0.5108256237659907,2.995732273553991
1177,28,3,71,1,3.3,2,149,1,1,1,0,0,4.51085950651685,1.33500106673234,5.1298987149230735
1729,50,20,25,4,0.4,3,0,0,0,1,0,1,3.8066624897703196,-0.10536051565782628,2.995732273553991
1371,58,32,65,3,2.5,1,222,0,0,1,0,5,4.442651256490317,1.0986122886681098,5.488937726156687
579,57,33,88,1,2.7,2,0,0,0,1,0,3,4.68213122712422,1.1631508098056809,2.995732273553991
1337,26,0,179,4,2.1,2,0,0,0,0,0,2,5.293304824724492,0.9555114450274363,2.995732273553991
3438,43,17,72,1,2.8,1,271,0,0,1,0,4,4.5217885770490405,1.1939224684724346,5.673323267171493
3890,42,17,139,2,2.9,3,0,0,0,1,0,1,5.0689042022202315,1.2237754316221157,2.995732273553991
4137,37,12,52,2,1.1,2,0,0,0,1,0,3,4.276666119016055,0.47000362924573563,2.995732273553991
1486,35,9,141,2,4.5,2,0,0,0,0,0,3,5.081404364984463,1.6094379124341003,2.995732273553991
1097,50,24,188,3,1.3,1,184,0,0,0,1,2,5.337538079701318,0.5877866649021191,5.318119993844216
4753,46,21,85,1,0.2,2,0,1,1,1,1,2,4.653960350157523,-0.35667494393873245,2.995732273553991
2373,33,9,184,2,4.8,2,0,0,0,0,0,4,5.318119993844216,1.667706820558076,2.995732273553991
4667,52,28,72,1,1.6,3,0,0,0,1,0,4,4.5217885770490405,0.7419373447293773,2.995732273553991
4124,53,29,141,2,0.2,3,0,0,0,0,0,0,5.081404364984463,-0.35667494393873245,2.995732273553991
3273,40,15,180,1,4.1,1,0,0,0,0,0,0,5.298317366548036,1.5260563034950492,2.995732273553991
1604,55,29,111,2,3.6,3,0,0,0,0,1,0,4.875197323201151,1.410986973710262,2.995732273553991
2036,46,19,19,3,0.67,2,0,0,0,1,0,4,3.6635616461296463,0.1570037488096647,2.995732273553991
3893,30,5,40,4,1.7,2,0,0,0,1,0,2,4.0943445622221,0.7884573603642703,2.995732273553991
951,59,34,83,2,3.4,3,0,0,0,1,0,4,4.634728988229636,1.3609765531356006,2.995732273553991
3516,45,21,38,3,0.6,2,148,0,0,1,0,3,4.060443010546419,0.09531017980432493,5.123963979403259
1494,59,35,60,1,0.0,2,0,0,0,1,1,0,4.382026634673881,-0.6931471805599453,2.995732273553991
4799,44,20,33,4,0.3,1,142,0,0,0,1,4,3.970291913552122,-0.2231435513142097,5.087596335232384
4876,44,19,142,1,1.5,3,0,0,0,0,0,5,5.087596335232384,0.6931471805599453,2.995732273553991
1652,48,18,182,4,6.0,3,0,0,0,1,0,2,5.308267697401205,1.8718021769015913,2.995732273553991
1583,61,36,184,4,2.3,2,342,0,1,1,1,2,5.318119993844216,1.0296194171811581,5.8916442118257715
1577,34,8,65,1,3.0,1,227,0,0,1,0,2,4.442651256490317,1.252762968495368,5.5093883366279774
1739,33,7,83,1,2.5,1,0,1,1,1,1,5,4.634728988229636,1.0986122886681098,2.995732273553991
3013,45,21,183,2,1.4,1,0,0,0,1,1,0,5.313205979041787,0.6418538861723947,2.995732273553991
1589,57,32,124,1,0.2,2,0,0,0,1,0,0,4.969813299576001,-0.35667494393873245,2.995732273553991
1373,60,35,135,3,0.3,3,0,0,0,1,0,2,5.043425116919247,-0.2231435513142097,2.995732273553991
1347,60,34,85,2,2.0,1,0,0,0,1,0,1,4.653960350157523,0.9162907318741551,2.995732273553991
4151,44,18,123,3,5.9,1,0,0,1,1,1,5,4.962844630259907,1.8562979903656263,2.995732273553991
1741,45,21,121,1,4.7,1,0,0,0,0,0,4,4.948759890378168,1.6486586255873816,2.995732273553991
3039,34,9,141,2,4.9,3,0,0,0,0,1,5,5.081404364984463,1.6863989535702288,2.995732273553991
2852,54,29,183,1,8.1,1,0,0,0,1,1,3,5.313205979041787,2.151762203259462,2.995732273553991
1082,30,5,85,1,2.6,2,0,0,0,1,0,4,4.653960350157523,1.1314021114911006,2.995732273553991
4008,61,31,154,3,7.5,3,351,0,1,1,1,4,5.159055299214529,2.0794415416798357,5.916202062607435
993,41,15,185,1,3.6,2,0,0,0,0,0,1,5.3230099791384085,1.410986973710262,2.995732273553991
2159,61,35,99,1,4.8,3,255,0,0,0,1,4,4.77912349311153,1.667706820558076,5.616771097666572
2159,61,35,99,1,4.8,3,255,0,0,0,1,4,4.77912349311153,1.667706820558076,5.616771097666572
1641,58,34,152,4,3.6,3,0,0,0,0,0,2,5.147494476813453,1.410986973710262,2.995732273553991
4819,32,6,41,3,0.9,1,179,0,0,0,0,5,4.110873864173311,0.3364722366212129,5.293304824724492
702,35,9,109,3,4.0,1,0,0,0,0,0,2,4.859812404361672,1.5040773967762742,2.995732273553991
4020,58,32,191,4,5.2,3,194,0,0,0,1,3,5.351858133476067,1.7404661748405046,5.365976015021851
4414,33,8,178,3,8.5,1,0,1,1,1,0,4,5.288267030694535,2.1972245773362196,2.995732273553991
3339,27,1,141,4,5.1,3,354,0,0,0,0,5,5.081404364984463,1.7227665977411035,5.924255797414532
2101,35,5,203,1,10.0,3,0,0,0,0,0,5,5.407171771460119,2.3513752571634776,2.995732273553991
681,34,9,164,1,6.0,3,0,0,0,1,0,4,5.214935757608986,1.8718021769015913,2.995732273553991
4439,33,7,104,2,3.6,3,0,0,0,0,1,4,4.820281565605037,1.410986973710262,2.995732273553991
2426,61,36,55,3,0.9,3,197,0,0,0,0,4,4.31748811353631,0.3364722366212129,5.37989735354046
1208,50,26,48,1,1.6,2,0,0,0,0,1,1,4.219507705176107,0.7419373447293773,2.995732273553991
1319,32,6,35,2,0.3,1,0,0,0,0,1,4,4.007333185232471,-0.2231435513142097,2.995732273553991
4060,31,6,174,2,6.7,1,0,0,0,1,1,3,5.267858159063328,1.9740810260220096,2.995732273553991
772,54,28,165,1,4.1,3,0,0,1,1,1,2,5.220355825078324,1.5260563034950492,2.995732273553991
4414,33,8,178,3,8.5,1,0,1,1,1,0,4,5.288267030694535,2.1972245773362196,2.995732273553991
2356,31,5,184,4,3.4,2,0,0,1,1,1,2,5.318119993844216,1.3609765531356006,2.995732273553991
4991,51,25,92,1,1.9,2,100,0,0,0,1,1,4.718498871295094,0.8754687373538999,4.787491742782046
1825,56,32,161,1,5.8,3,0,1,0,0,0,4,5.198497031265826,1.840549633397487,2.995732273553991
1824,49,23,194,4,8.3,2,0,0,0,0,1,4,5.365976015021851,2.174751721484161,2.995732273553991
1028,29,4,110,4,2.5,3,0,0,0,0,0,2,4.867534450455582,1.0986122886681098,2.995732273553991
1912,42,16,191,3,4.8,2,0,1,1,1,0,4,5.351858133476067,1.667706820558076,2.995732273553991
1225,30,6,118,2,2.8,2,0,0,0,0,0,4,4.927253685157205,1.1939224684724346,2.995732273553991
3121,28,2,13,4,0.4,1,0,0,0,0,1,1,3.4965075614664802,-0.10536051565782628,2.995732273553991
816,49,23,65,3,0.7,2,263,0,0,1,1,4,4.442651256490317,0.1823215567939546,5.645446897643238
2811,36,12,62,4,0.1,2,145,0,0,0,0,4,4.406719247264253,-0.5108256237659907,5.10594547390058
4852,38,12,33,4,1.5,3,0,1,0,0,1,4,3.970291913552122,0.6931471805599453,2.995732273553991
4650,47,23,63,1,0.8,3,0,0,0,1,0,5,4.418840607796598,0.26236426446749106,2.995732273553991
2345,65,40,89,1,4.1,1,299,0,1,1,0,0,4.6913478822291435,1.5260563034950492,5.765191102784844
834,36,12,150,4,5.4,1,0,1,1,1,0,5,5.135798437050262,1.7749523509116738,2.995732273553991
459,35,10,200,2,3.0,1,458,0,0,0,0,1,5.393627546352362,1.252762968495368,6.169610732491456
4627,27,1,134,1,1.7,2,307,0,0,1,0,3,5.0369526024136295,0.7884573603642703,5.7899601708972535
2345,65,40,89,1,4.1,1,299,0,1,1,0,0,4.6913478822291435,1.5260563034950492,5.765191102784844
4992,30,5,13,4,0.5,3,0,0,0,0,0,0,3.4965075614664802,0.0,2.995732273553991
1540,34,8,11,4,0.3,1,0,1,1,1,1,1,3.4339872044851463,-0.2231435513142097,2.995732273553991
4087,52,28,179,4,4.2,3,0,0,0,0,0,4,5.293304824724492,1.547562508716013,2.995732273553991
2428,39,12,108,4,3.67,2,301,0,0,0,1,2,4.852030263919617,1.4279160358107101,5.771441123130016
2207,38,12,180,1,2.8,3,158,0,0,1,0,0,5.298317366548036,1.1939224684724346,5.181783550292085
3261,64,40,131,1,3.8,1,0,0,0,0,0,1,5.017279836814924,1.4586150226995167,2.995732273553991
3835,33,9,131,3,2.2,3,0,1,0,0,0,0,5.017279836814924,0.9932517730102834,2.995732273553991
4205,61,36,139,2,3.9,1,0,0,0,0,0,5,5.0689042022202315,1.4816045409242156,2.995732273553991
3844,51,27,75,1,2.7,1,0,0,0,0,0,5,4.553876891600541,1.1631508098056809,2.995732273553991
1050,53,27,145,2,6.1,3,294,0,1,1,1,0,5.10594547390058,1.8870696490323797,5.749392985908253
2014,49,19,169,3,5.67,3,167,0,1,0,1,5,5.241747015059643,1.8196988379172965,5.231108616854587
2413,60,34,31,2,1.0,3,0,0,0,0,0,1,3.9318256327243257,0.4054651081081644,2.995732273553991
2046,43,16,161,3,8.0,2,0,0,1,1,1,5,5.198497031265826,2.1400661634962708,2.995732273553991
772,54,28,165,1,4.1,3,0,0,1,1,1,2,5.220355825078324,1.5260563034950492,2.995732273553991
1772,36,11,15,2,0.3,2,119,0,0,0,0,4,3.5553480614894135,-0.2231435513142097,4.9344739331306915
4546,48,24,74,3,0.7,1,0,1,0,1,0,1,4.543294782270004,0.1823215567939546,2.995732273553991
1271,28,4,94,3,0.8,1,236,0,0,1,0,2,4.736198448394496,0.26236426446749106,5.545177444479562
3125,46,20,18,1,0.2,1,0,0,0,1,1,2,3.6375861597263857,-0.35667494393873245,2.995732273553991
3323,60,35,20,1,1.3,1,0,0,0,1,0,2,3.6888794541139363,0.5877866649021191,2.995732273553991
2814,54,28,53,1,2.2,3,0,0,0,1,1,4,4.290459441148391,0.9932517730102834,2.995732273553991
4307,45,19,128,4,6.0,3,0,0,0,1,0,4,4.997212273764115,1.8718021769015913,2.995732273553991
3270,50,23,179,4,3.6,2,0,0,0,1,0,4,5.293304824724492,1.410986973710262,2.995732273553991
827,63,37,45,2,1.0,3,88,0,0,1,1,4,4.174387269895637,0.4054651081081644,4.68213122712422
2805,37,12,182,3,5.8,3,0,0,0,1,0,4,5.308267697401205,1.840549633397487,2.995732273553991
3295,42,16,141,3,4.0,2,0,0,0,0,0,4,5.081404364984463,1.5040773967762742,2.995732273553991
481,33,9,53,1,1.2,1,0,0,0,0,1,4,4.290459441148391,0.5306282510621704,2.995732273553991
1126,32,8,104,2,3.7,1,0,0,0,0,1,5,4.820281565605037,1.4350845252893227,2.995732273553991
620,33,8,115,4,2.9,2,0,0,0,1,0,1,4.90527477843843,1.2237754316221157,2.995732273553991
932,51,27,112,3,1.8,2,0,1,1,1,1,4,4.882801922586371,0.8329091229351039,2.995732273553991
3656,35,8,30,4,1.0,2,0,1,0,0,0,5,3.912023005428146,0.4054651081081644,2.995732273553991
4436,60,35,33,2,0.5,2,0,0,0,1,0,0,3.970291913552122,0.0,2.995732273553991
3541,45,20,144,4,5.4,1,210,0,0,1,0,2,5.099866427824199,1.7749523509116738,5.438079308923196
487,39,13,88,4,1.4,2,0,0,0,1,1,4,4.68213122712422,0.6418538861723947,2.995732273553991
365,57,32,174,1,6.8,2,466,0,0,1,0,0,5.267858159063328,1.9878743481543455,6.186208623900494
2342,62,37,92,3,0.5,1,310,0,0,1,0,4,4.718498871295094,0.0,5.799092654460526
3771,31,7,109,2,2.0,2,341,0,0,0,1,1,4.859812404361672,0.9162907318741551,5.8888779583328805
2805,37,12,182,3,5.8,3,0,0,0,1,0,4,5.308267697401205,1.840549633397487,2.995732273553991
4576,55,30,41,2,0.6,3,0,0,0,1,1,3,4.110873864173311,0.09531017980432493,2.995732273553991
4874,26,0,75,3,0.3,3,0,0,0,0,0,4,4.553876891600541,-0.2231435513142097,2.995732273553991
1524,40,16,155,4,0.1,3,0,0,1,1,1,4,5.1647859739235145,-0.5108256237659907,2.995732273553991
1212,34,8,44,4,0.2,1,0,0,0,0,0,1,4.1588830833596715,-0.35667494393873245,2.995732273553991
4369,50,25,19,4,0.4,2,103,0,0,1,1,4,3.6635616461296463,-0.10536051565782628,4.812184355372417
1499,52,26,91,1,4.3,2,0,0,1,1,1,2,4.709530201312334,1.5686159179138452,2.995732273553991
2878,45,19,122,4,4.1,2,0,0,0,1,0,4,4.955827057601261,1.5260563034950492,2.995732273553991
29,38,13,119,1,3.3,2,0,0,1,1,1,4,4.9344739331306915,1.33500106673234,2.995732273553991
4258,52,26,155,3,7.2,2,0,0,0,1,0,2,5.1647859739235145,2.0412203288596382,2.995732273553991
3075,26,0,85,2,1.6,3,0,0,0,0,0,5,4.653960350157523,0.7419373447293773,2.995732273553991
4035,34,9,180,2,6.5,3,0,0,1,1,0,3,5.298317366548036,1.9459101490553132,2.995732273553991
4463,39,13,69,3,0.1,1,0,0,0,0,0,4,4.48863636973214,-0.5108256237659907,2.995732273553991
2727,45,19,69,1,2.8,1,220,0,0,1,1,0,4.48863636973214,1.1939224684724346,5.480638923341991
4168,60,34,139,4,0.4,1,0,0,0,1,0,5,5.0689042022202315,-0.10536051565782628,2.995732273553991
1901,43,19,201,2,6.67,1,0,1,0,1,0,4,5.3981627015177525,1.969905654611529,2.995732273553991
962,47,21,120,1,0.0,1,135,0,0,0,0,5,4.941642422609304,-0.6931471805599453,5.043425116919247
737,64,37,138,2,2.8,2,0,0,0,1,0,4,5.062595033026967,1.1939224684724346,2.995732273553991
1038,56,30,145,4,5.7,2,0,0,1,1,1,5,5.10594547390058,1.824549292051046,2.995732273553991
2304,27,2,170,3,4.7,1,0,0,0,1,0,5,5.247024072160486,1.6486586255873816,2.995732273553991
3184,39,15,141,2,8.0,1,0,0,0,1,0,2,5.081404364984463,2.1400661634962708,2.995732273553991
1486,35,9,141,2,4.5,2,0,0,0,0,0,3,5.081404364984463,1.6094379124341003,2.995732273553991
2795,51,25,91,1,0.8,3,0,0,0,0,0,2,4.709530201312334,0.26236426446749106,2.995732273553991
42,32,7,132,4,1.1,2,412,0,0,1,0,0,5.0238805208462765,0.47000362924573563,6.068425588244111
3145,34,10,114,3,3.3,3,0,0,0,0,0,4,4.897839799950911,1.33500106673234,2.995732273553991
3194,41,15,65,3,0.5,3,0,0,0,0,0,0,4.442651256490317,0.0,2.995732273553991
4470,44,20,111,2,5.3,2,0,0,0,1,0,1,4.875197323201151,1.7578579175523736,2.995732273553991
1860,30,6,179,3,4.9,1,142,0,0,1,0,1,5.293304824724492,1.6863989535702288,5.087596335232384
4950,47,23,19,1,1.0,1,0,0,0,0,1,0,3.6635616461296463,0.4054651081081644,2.995732273553991
3449,57,32,135,3,4.8,2,0,1,1,1,0,0,5.043425116919247,1.667706820558076,2.995732273553991
2315,52,26,182,2,1.4,2,0,0,0,1,0,5,5.308267697401205,0.6418538861723947,2.995732273553991
2785,34,9,31,4,1.1,3,85,1,1,1,1,2,3.9318256327243257,0.47000362924573563,4.653960350157523
199,36,11,158,1,5.1,3,0,0,1,1,1,2,5.181783550292085,1.7227665977411035,2.995732273553991
2411,47,22,65,3,2.7,2,0,0,0,1,0,1,4.442651256490317,1.1631508098056809,2.995732273553991
2382,46,20,185,4,7.5,2,428,0,0,0,1,4,5.3230099791384085,2.0794415416798357,6.104793232414985
3081,36,10,78,2,4.5,3,204,0,0,1,1,5,4.584967478670572,1.6094379124341003,5.4116460518550396
299,41,15,159,1,5.5,3,0,0,1,1,0,0,5.187385805840755,1.791759469228055,2.995732273553991
3913,45,20,62,3,0.8,3,172,0,0,1,0,2,4.406719247264253,0.26236426446749106,5.2574953720277815
1893,49,24,13,1,0.4,3,101,1,0,0,0,4,3.4965075614664802,-0.10536051565782628,4.795790545596741
4734,63,39,64,1,1.8,3,147,0,0,1,1,5,4.430816798843313,0.8329091229351039,5.117993812416755
3523,29,4,150,1,0.8,1,0,0,0,0,1,1,5.135798437050262,0.26236426446749106,2.995732273553991
975,63,38,83,2,3.4,1,0,0,0,0,0,2,4.634728988229636,1.3609765531356006,2.995732273553991
2769,33,9,183,2,8.8,3,582,0,0,1,0,1,5.313205979041787,2.2300144001592104,6.400257445308821
661,63,38,52,2,2.8,1,0,0,0,1,0,4,4.276666119016055,1.1939224684724346,2.995732273553991
4537,62,36,63,1,2.5,3,0,0,0,1,1,5,4.418840607796598,1.0986122886681098,2.995732273553991
3738,54,28,45,3,1.4,1,0,0,0,0,1,5,4.174387269895637,0.6418538861723947,2.995732273553991
3039,34,9,141,2,4.9,3,0,0,0,0,1,5,5.081404364984463,1.6863989535702288,2.995732273553991
4099,61,35,60,1,2.8,2,0,0,0,1,1,2,4.382026634673881,1.1939224684724346,2.995732273553991
638,42,16,35,3,1.5,1,0,0,0,0,0,2,4.007333185232471,0.6931471805599453,2.995732273553991
3612,50,25,99,1,4.6,1,368,1,1,0,1,0,4.77912349311153,1.62924053973028,5.961005339623274
2753,54,27,195,2,4.75,2,477,0,0,0,0,3,5.3706380281276624,1.6582280766035324,6.208590026096629
587,50,24,94,1,4.9,1,272,0,0,1,0,3,4.736198448394496,1.6863989535702288,5.676753802268282
1228,56,30,45,1,0.2,1,98,0,0,0,0,2,4.174387269895637,-0.35667494393873245,4.770684624465665
1876,62,38,123,1,2.9,1,0,0,0,0,0,0,4.962844630259907,1.2237754316221157,2.995732273553991
2170,39,13,52,3,0.5,3,0,1,0,0,1,5,4.276666119016055,0.0,2.995732273553991
1339,52,25,180,2,9.0,2,297,0,0,1,0,4,5.298317366548036,2.2512917986064953,5.75890177387728
1302,42,16,38,3,0.9,3,0,0,0,0,0,4,4.060443010546419,0.3364722366212129,2.995732273553991
3183,44,17,12,3,0.67,2,0,0,0,1,0,4,3.4657359027997265,0.1570037488096647,2.995732273553991
4081,60,35,155,1,1.5,3,0,0,0,0,1,2,5.1647859739235145,0.6931471805599453,2.995732273553991
4702,35,5,108,2,2.75,3,0,1,0,0,0,0,4.852030263919617,1.1786549963416462,2.995732273553991
2268,27,3,105,1,3.0,2,0,1,0,0,0,4,4.8283137373023015,1.252762968495368,2.995732273553991
937,38,13,62,3,0.7,2,0,1,0,1,0,2,4.406719247264253,0.1823215567939546,2.995732273553991
3986,38,14,182,3,2.6,3,0,0,1,1,1,2,5.308267697401205,1.1314021114911006,2.995732273553991
3368,45,18,163,3,5.33,2,0,0,1,0,1,4,5.209486152841421,1.763017000362401,2.995732273553991
187,46,21,159,3,1.9,3,315,0,0,1,0,4,5.187385805840755,0.8754687373538999,5.814130531825066
720,58,32,38,1,2.2,3,0,0,0,0,0,4,4.060443010546419,0.9932517730102834,2.995732273553991
4964,53,27,110,1,4.9,1,0,0,0,1,0,0,4.867534450455582,1.6863989535702288,2.995732273553991
2385,43,17,125,4,3.5,2,0,0,0,0,0,4,4.976733742420574,1.3862943611198906,2.995732273553991
3835,33,9,131,3,2.2,3,0,1,0,0,0,0,5.017279836814924,0.9932517730102834,2.995732273553991
4876,44,19,142,1,1.5,3,0,0,0,0,0,5,5.087596335232384,0.6931471805599453,2.995732273553991
2779,59,35,168,4,4.1,2,0,0,0,1,0,5,5.236441962829949,1.5260563034950492,2.995732273553991
4616,66,41,114,1,0.8,3,0,0,0,1,1,2,4.897839799950911,0.26236426446749106,2.995732273553991
4307,45,19,128,4,6.0,3,0,0,0,1,0,4,4.997212273764115,1.8718021769015913,2.995732273553991
